srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.4,19789,149.171.126.6,14924,udp,CON,0.001878,536,304,31,29,0,0,NA,1712460.125,971246,4,4,0,0,0,0,134,76,0,0,0.681886,0.347194,1421959635,1421959635,0.485667,0.251,0,0,0,0,0,0,0,0,13,6,2,6,1,1,2,,0
59.166.0.8,51091,149.171.126.0,51213,tcp,FIN,0.257058,3978,55886,31,30,7,24,NA,121964.6953,1711644.875,67,63,255,255,1504179561,1561782232,59,887,0,0,235.002799,238.820551,1421965886,1421965886,3.863303,4.118339,0.001928,0.001716,2.12e-4,0,0,0,0,0,3,8,3,3,1,1,1,,0
59.166.0.8,53397,149.171.126.7,57223,tcp,FIN,0.026987,3390,43918,31,29,7,22,NA,987142,12794605,56,58,255,255,1867870084,1868164877,61,757,0,0,28.839592,27.712974,1424255095,1424255095,0.493537,0.462667,7.48e-4,6.07e-4,1.41e-4,0,0,NA,NA,NA,4,3,3,3,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,snp,INT,7e-6,200,0,254,0,0,0,NA,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.006,0,0,0,0,0,2,0,0,0,9,9,1,5,1,1,1,Exploits,1
59.166.0.8,3397,149.171.126.8,1654,tcp,FIN,0.018916,3182,36954,31,29,7,20,NA,1319940.875,15339395,52,54,255,255,871991059,3031488394,61,684,0,0,20.750589,20.010339,1424236296,1424236296,0.364235,0.346509,6.77e-4,5.48e-4,1.29e-4,0,0,NA,NA,NA,15,6,3,14,1,1,2,,0
59.166.0.0,25302,149.171.126.8,53,udp,CON,9.85e-4,130,162,31,29,0,0,dns,527918.75,657868,2,2,0,0,0,0,65,81,0,0,0,0,1421960373,1421960373,0.01,0.008,0,0,0,0,0,0,0,0,2,3,1,6,1,1,1,,0
59.166.0.2,26206,149.171.126.2,58920,tcp,FIN,0.069572,2958,32650,31,29,7,18,NA,333122.5,3679296.25,48,50,255,255,1263001519,1298309914,62,653,0,0,90.859253,89.376639,1421944833,1421944833,1.473426,1.407225,7.98e-4,6.15e-4,1.83e-4,0,0,0,0,0,15,4,3,16,3,3,3,,0
59.166.0.5,10736,149.171.126.7,52573,tcp,FIN,0.073862,4238,63516,31,29,7,30,NA,452736.1875,6786493.5,72,74,255,255,3069156616,3070081229,59,858,0,0,66.467488,65.634739,1421929309,1421929309,1.035592,1.003137,7.67e-4,6.23e-4,1.44e-4,0,0,0,0,0,4,6,1,1,1,1,1,,0
59.166.0.4,57851,149.171.126.4,54655,tcp,FIN,0.014295,2750,26406,31,29,7,16,NA,1504302.25,14456524,44,46,255,255,2391662913,246593223,63,574,0,0,18.76433,17.541563,1421939530,1421939530,0.324233,0.304133,7.57e-4,5.98e-4,1.59e-4,0,0,0,0,0,9,9,4,4,1,1,1,,0
59.166.0.8,17204,149.171.126.3,53,udp,CON,0.001069,146,178,31,29,0,0,dns,546304.9375,666043.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421945496,1421945496,0.01,0.007,0,0,0,0,0,0,0,0,1,2,16,3,3,3,3,,0
59.166.0.3,40587,149.171.126.6,4842,tcp,FIN,0.023748,3078,32296,31,29,7,18,NA,1016338.25,10653192,50,48,255,255,4129105158,4133550903,62,673,0,0,30.03198,0.77915,1424254734,1424254734,0.47751,0.494149,6.52e-4,5.2e-4,1.32e-4,0,0,NA,NA,NA,4,9,5,2,1,1,1,,0
59.166.0.9,26782,149.171.126.5,28006,tcp,FIN,0.014817,2438,20006,31,29,7,13,NA,1281770.875,10531686,38,40,255,255,976542589,3122224736,64,500,0,0,30.142588,29.172649,1424249331,1424249331,0.392027,0.365513,6.76e-4,5.54e-4,1.22e-4,0,0,NA,NA,NA,4,5,1,2,1,1,4,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-6,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238522,1424238522,0.004,0,0,0,0,0,2,NA,NA,NA,26,26,20,20,20,20,26,Generic,1
59.166.0.0,5852,149.171.126.6,25,tcp,FIN,0.049014,37224,3276,31,29,18,8,NA,5958950.5,521483.6875,52,40,255,255,4293496965,2144877449,716,82,0,0,59.679573,2.582749,1421955432,1421955432,0.952902,1.244051,7.59e-4,4.93e-4,2.66e-4,0,0,0,0,0,13,13,4,3,1,1,1,,0
59.166.0.6,18674,149.171.126.2,25,tcp,FIN,1.207863,37172,3276,31,29,18,8,smtp,241471.0938,21161.33984,52,40,255,255,2411512512,2420895969,715,82,0,0,1715.496516,54.504383,1424228073,1424228075,23.676921,30.957385,6.48e-4,5.22e-4,1.26e-4,0,0,NA,NA,NA,1,2,1,1,1,1,5,,0
59.166.0.1,51038,149.171.126.5,21,tcp,FIN,2.514588,2934,3742,31,29,11,15,ftp,9156.171875,11685.41309,52,54,255,255,3561157950,1470734755,56,69,0,0,3045.991412,88.257203,1424232746,1424232749,49.299745,47.435113,6.59e-4,5.24e-4,1.35e-4,0,0,NA,1,1,1,1,2,2,1,1,2,,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,7e-6,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424238157,1424238157,0.007,0,0,0,0,0,0,NA,NA,NA,20,20,14,14,14,14,20,,0
59.166.0.5,55693,149.171.126.4,61681,tcp,FIN,0.12365,4238,60964,31,29,7,30,NA,270440.75,3891047.25,72,74,255,255,426041184,2607296809,59,824,0,0,0,90.577853,1421964649,1421964650,1.736437,1.683178,9.23e-4,7.74e-4,1.49e-4,0,0,0,0,0,7,8,5,3,1,1,1,,0
59.166.0.5,17653,149.171.126.0,34650,tcp,FIN,0.064888,2974,30814,31,29,7,18,NA,359141.9063,3723092,48,50,255,255,3441475066,1305475546,62,616,0,0,77.962559,76.707727,1421946780,1421946780,1.373553,1.312816,7.1e-4,5.57e-4,1.53e-4,0,0,0,0,0,6,1,2,2,1,1,1,,0
59.166.0.7,61274,149.171.126.1,80,tcp,FIN,1.0138,1580,10168,31,29,3,5,http,11434.20801,75786.14844,12,18,255,255,805330247,2955971900,132,565,1,3924,9531.650797,7676.373824,1421967778,1421967779,92.130456,59.602826,6.97e-4,5.48e-4,1.49e-4,0,0,1,0,0,1,2,3,3,1,1,1,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,1e-6,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424262012,1424262012,0.001,0,0,0,0,0,0,NA,NA,NA,13,13,13,13,13,13,13,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,7e-6,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1424239038,1424239038,0.007,0,0,0,0,0,2,NA,NA,NA,43,43,21,21,21,14,43,Generic,1
59.166.0.9,34315,149.171.126.9,39387,udp,CON,0.002348,512,304,31,29,0,0,NA,1308347.5,776831.375,4,4,0,0,0,0,128,76,0,0,0.617777,0.59161299999999994,1421935371,1421935371,0.441333,0.425333,0,0,0,0,0,0,0,0,6,11,4,3,1,1,3,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,3e-6,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424260566,1424260566,0.003,0,0,0,0,0,0,NA,NA,NA,20,20,17,17,17,8,20,,0
149.171.126.15,47439,175.45.176.3,53,udp,INT,1e-6,264,0,60,0,0,0,dns,1056000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424246608,1424246608,0.001,0,0,0,0,0,0,NA,NA,NA,37,37,37,37,37,17,37,,0
59.166.0.6,3519,149.171.126.8,6881,tcp,CON,1.638049,13160,530334,31,29,20,187,NA,63993.20313,2583898.25,229,419,255,255,2230323350,84802386,57,1266,0,0,1020.808405,749.851988,1421943789,1421943791,7.166311,3.917655,5.89e-4,4.66e-4,1.23e-4,0,0,0,0,0,9,9,6,1,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,5e-6,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238789,1424238789,0.005,0,0,0,0,0,2,NA,NA,NA,45,45,44,45,44,20,45,Generic,1
59.166.0.8,49538,149.171.126.4,53,udp,CON,0.001055,146,178,31,29,0,0,dns,553554.5,674881.5,2,2,0,0,0,0,73,89,0,0,0,0,1421949398,1421949398,0.01,0.002,0,0,0,0,0,0,0,0,1,3,4,1,1,1,1,,0
59.166.0.4,65297,149.171.126.1,1592,tcp,FIN,0.377223,4832,3080,31,29,7,7,NA,98827.47656,63156.27344,28,30,255,255,3616427447,1474123712,173,103,0,0,794.693,20.329016,1424225144,1424225144,13.958334,12.991034,6.1e-4,4.8e-4,1.3e-4,0,0,NA,NA,NA,5,4,3,5,1,1,3,,0
59.166.0.8,25817,149.171.126.5,25,tcp,FIN,0.53280400000000006,37232,3380,31,29,18,8,smtp,548284.1875,49549.17578,52,42,255,255,2269502976,125173194,716,80,0,0,814.424259,31.212533,1421935772,1421935773,10.440275,12.981585,7.1e-4,5.51e-4,1.59e-4,0,0,0,0,0,1,2,1,1,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,ip,INT,5e-6,180,0,254,0,0,0,NA,144000000,0,2,0,0,0,0,0,90,0,0,0,0,0,1421930602,1421930602,0.005,0,0,0,0,0,2,0,0,0,4,2,3,3,3,2,2,Exploits,1
59.166.0.7,20495,149.171.126.1,143,tcp,FIN,0.601816,7822,14836,31,29,30,32,NA,103127.8672,195661.125,122,126,255,255,1532348912,1533407433,64,118,0,0,394.158187,389.258671,1424254433,1424254433,5.010916,4.81044,6.37e-4,5.05e-4,1.32e-4,0,0,NA,NA,NA,2,2,1,3,1,1,1,,0
59.166.0.8,45676,149.171.126.2,5190,tcp,FIN,0.005069,2158,1918,31,29,6,5,NA,3265338.25,2877096,24,20,255,255,4186771824,2041690535,90,96,0,0,13.494726,13.63679,1424260790,1424260790,0.230409,0.227474,7.58e-4,6.17e-4,1.41e-4,0,0,NA,NA,NA,1,2,1,1,1,1,1,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,2e-6,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424255170,1424255170,0.002,0,0,0,0,0,2,NA,NA,NA,28,28,19,18,18,18,28,Generic,1
59.166.0.4,29659,149.171.126.1,27737,tcp,FIN,0.026219,2766,27384,31,29,7,16,NA,825050.5625,8173920,44,46,255,255,602271130,610160288,63,595,0,0,36.362937,36.887705,1421933182,1421933182,0.602302,0.571889,5.75e-4,4.8e-4,9.5e-5,0,0,0,0,0,18,15,3,4,1,1,2,,0
59.166.0.6,35653,149.171.126.7,53,udp,CON,0.001224,146,178,31,29,0,0,dns,477124.1875,581699.3125,2,2,0,0,0,0,73,89,0,0,0,0,1424229755,1424229755,0.009,0.002,0,0,0,0,0,NA,NA,NA,2,2,3,4,1,1,1,,0
59.166.0.8,3780,149.171.126.9,1559,tcp,FIN,0.034882,3390,40986,31,29,7,22,NA,763717.625,9238002,56,58,255,255,1915619409,1923089877,61,707,0,0,38.886812,37.750589,1424226147,1424226147,0.628509,0.603561,6.03e-4,4.76e-4,1.27e-4,0,0,NA,NA,NA,5,5,6,3,1,1,1,,0
59.166.0.6,36032,149.171.126.2,6881,tcp,FIN,2.350845,12934,548216,31,29,21,197,NA,43820.83594,1861339.125,224,438,255,255,3644439422,1499850466,58,1252,0,0,3707.219409,2648.300316,1424222148,1424222151,10.540516,5.378471,5.62e-4,4.48e-4,1.14e-4,0,0,NA,NA,NA,7,10,4,3,2,1,6,,0
59.166.0.5,4938,149.171.126.7,111,udp,CON,0.005113,568,320,31,29,0,0,NA,666536.25,375513.4063,4,4,0,0,0,0,142,80,0,0,1.889627,1.651566,1421956718,1421956718,1.342667,1.176333,0,0,0,0,0,0,0,0,14,13,8,8,1,1,6,,0
59.166.0.0,63291,149.171.126.8,63975,tcp,FIN,0.040956,2766,28892,31,29,7,16,NA,528176.5625,5520851.5,44,46,255,255,4052205132,4052503174,63,628,0,0,64.950048,62.972769,1424234071,1424234071,0.967238,0.916795,7.74e-4,6.08e-4,1.66e-4,0,0,NA,NA,NA,4,8,3,3,1,1,2,,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,9e-6,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424247223,1424247223,0.009,0,0,0,0,0,2,NA,NA,NA,17,17,17,17,17,17,17,Generic,1
149.171.126.15,47439,175.45.176.3,53,udp,INT,8e-6,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424245731,1424245731,0.008,0,0,0,0,0,0,NA,NA,NA,48,48,33,33,33,16,48,,0
59.166.0.6,31163,149.171.126.4,29560,udp,CON,0.09009,512,304,31,29,0,0,NA,34099.23438,20246.41992,4,4,0,0,0,0,128,76,0,0,23.157512,22.596068,1424258692,1424258692,16.379333,15.986333,0,0,0,0,0,NA,NA,NA,7,17,5,4,1,1,5,,0
10.40.182.3,0,10.40.182.3,0,arp,INT,0,46,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,46,0,0,0,15.492029,0,1424256551,1424256551,60000.744,0,0,0,0,1,2,NA,NA,NA,1,1,1,1,1,1,1,,0
59.166.0.4,48111,149.171.126.2,5190,tcp,FIN,0.062006,1470,1728,31,29,5,4,NA,181143.7656,207076.7344,22,14,255,255,1539142075,1540061977,67,123,0,0,0,14.170151,1421945084,1421945084,2.952667,4.712231,7.51e-4,6.13e-4,1.38e-4,0,0,0,0,0,41,7,7,42,4,4,4,,0
59.166.0.6,9760,149.171.126.7,45625,tcp,FIN,0.140714,4862,80850,31,29,7,36,NA,273178.2188,4543115.5,84,86,255,255,3326549928,3346030288,58,940,0,0,118.140575,110.813051,1424242682,1424242682,1.690819,1.649235,6.5e-4,5.26e-4,1.24e-4,0,0,NA,NA,NA,3,4,2,3,1,1,2,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,5e-6,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424233440,1424233440,0.005,0,0,0,0,0,2,NA,NA,NA,43,43,43,43,43,18,43,Generic,1
59.166.0.7,54488,149.171.126.7,3208,tcp,FIN,0.224265,424,8824,31,29,1,4,ftp-data,13234.34375,288551.5,8,12,255,255,1500668869,1727527263,53,735,0,0,2155.481912,1711.902708,1424249139,1424249140,31.991858,20.339908,6.51e-4,5.22e-4,1.29e-4,0,0,NA,NA,NA,2,2,4,3,1,1,7,,0
59.166.0.9,35611,149.171.126.6,40425,tcp,FIN,0.019614,2646,24694,31,29,7,15,NA,1053533.25,9843173,42,44,255,255,35170999,35473869,63,561,0,0,28.477894,26.928245,1424239727,1424239727,0.470073,0.441977,7.44e-4,5.99e-4,1.45e-4,0,0,NA,NA,NA,5,7,3,5,1,1,1,,0
59.166.0.3,14770,149.171.126.3,53,udp,CON,0.001113,146,178,31,29,0,0,dns,524708,639712.5,2,2,0,0,0,0,73,89,0,0,0,0,1421957722,1421957722,0.011,0.008,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,,0
59.166.0.6,60504,149.171.126.5,25,tcp,FIN,0.414878,37410,3380,31,29,18,8,smtp,707504.375,63633.16406,52,42,255,255,3297139230,3298168423,719,80,0,0,740.095846,23.80052,1424242810,1424242811,8.442776,10.104902,6.97e-4,5.73e-4,1.24e-4,0,0,NA,NA,NA,2,1,2,7,2,1,3,,0
59.166.0.8,41135,149.171.126.8,53,udp,CON,0.001047,146,178,31,29,0,0,dns,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424258307,1424258307,0.009,0.008,0,0,0,0,0,NA,NA,NA,3,2,5,3,2,1,1,,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,6e-6,264,0,60,0,0,0,dns,176000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424224926,1424224926,0.006,0,0,0,0,0,0,NA,NA,NA,19,19,3,3,3,2,19,,0
59.166.0.9,51053,149.171.126.2,51882,tcp,FIN,0.008322,3832,2456,31,29,7,7,NA,3479933,2230233.25,18,18,255,255,58783200,2207762105,213,136,0,0,24.828554,0.722448,1424243800,1424243800,0.470235,0.456647,0.001437,5.56e-4,8.81e-4,0,0,NA,NA,NA,6,5,3,5,1,1,3,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,6e-6,264,0,60,0,0,0,dns,176000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424260725,1424260725,0.006,0,0,0,0,0,0,NA,NA,NA,21,21,2,2,2,2,21,,0
59.166.0.7,21842,149.171.126.8,16014,tcp,FIN,0.002884,320,1902,31,29,1,2,ftp-data,740638,4618585,6,8,255,255,1469206497,3622525183,53,238,0,0,27.95067,0.530284,1424232950,1424232950,0.506,0.337429,6.54e-4,5.2e-4,1.34e-4,0,0,NA,NA,NA,3,3,6,6,1,1,3,,0
59.166.0.5,48717,149.171.126.1,80,tcp,FIN,1.103651,1684,10168,31,29,3,5,http,11336.91699,69616.21094,14,18,255,255,3330051231,3326931624,120,565,1,3924,8792.565365,7701.454782,1421970546,1421970547,84.866151,64.89,6.51e-4,5.1e-4,1.41e-4,0,0,1,0,0,3,3,3,1,1,1,1,,0
59.166.0.2,5959,149.171.126.6,53,udp,CON,0.001018,146,178,31,29,0,0,dns,573673.875,699410.625,2,2,0,0,0,0,73,89,0,0,0,0,1424233429,1424233429,0.009,0.003,0,0,0,0,0,NA,NA,NA,1,2,2,3,1,1,2,,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,9e-6,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424260081,1424260081,0.009,0,0,0,0,0,2,NA,NA,NA,30,30,30,30,30,14,30,Generic,1
59.166.0.4,9014,149.171.126.0,4520,tcp,FIN,0.047901,4862,78556,31,29,7,36,NA,802488.4375,12967245,84,86,255,255,2229081717,84008538,58,913,0,0,33.373339,32.736762,1421968514,1421968514,0.573253,0.556459,7.23e-4,5.92e-4,1.31e-4,0,0,0,0,0,6,6,7,4,1,1,1,,0
59.166.0.0,24172,149.171.126.3,20513,tcp,FIN,0.051869,2542,22592,31,29,7,14,NA,382347.8438,3401646.25,40,42,255,255,2508412876,400553393,64,538,0,0,79.107096,77.176781,1421951403,1421951403,1.32159,1.251561,7.01e-4,5.51e-4,1.5e-4,0,0,0,0,0,8,13,3,4,1,1,2,,0
59.166.0.6,4620,149.171.126.0,46742,tcp,FIN,0.047175,4238,63618,31,29,7,30,NA,708850,10642755,72,74,255,255,3060960227,923292283,59,860,0,0,35.612441,35.197389,1421930251,1421930251,0.659944,0.639562,6.13e-4,4.81e-4,1.32e-4,0,0,0,0,0,3,7,4,5,1,1,2,,0
59.166.0.3,8966,149.171.126.0,42799,udp,CON,0.03609,520,304,31,29,0,0,NA,86450.53906,50540.3125,4,4,0,0,0,0,130,76,0,0,9.429505,10.839004,1421935676,1421935676,6.671667,7.668333,0,0,0,0,0,0,0,0,7,6,4,3,1,1,2,,0
59.166.0.8,30793,149.171.126.9,143,tcp,FIN,0.236755,7810,16144,31,29,30,32,NA,261738.9375,541183.9375,122,126,255,255,3417829805,3414657109,64,128,0,0,194.809973,190.614753,1424248609,1424248609,2.003542,1.889776,6.69e-4,5.27e-4,1.42e-4,0,0,NA,NA,NA,4,5,1,3,1,1,2,,0
59.166.0.2,4698,149.171.126.0,5658,tcp,FIN,0.223377,8928,320,31,29,4,1,ftp-data,296932.9688,9562.30957,14,6,255,255,1486097734,154622011,638,53,0,0,1586.485963,67.927477,1424222422,1424222422,17.182846,44.550801,6.3e-4,4.99e-4,1.31e-4,0,0,NA,NA,NA,2,2,8,3,1,1,4,,0
59.166.0.7,17932,149.171.126.8,6881,tcp,FIN,0.022243,1540,1644,31,29,4,4,NA,519354.375,558557.75,16,18,255,255,3329704064,3330675532,96,91,0,0,88.924919,2.465274,1421962807,1421962807,1.460667,1.280823,5.57e-4,4.65e-4,9.2e-5,0,0,0,0,0,13,9,7,8,6,1,6,,0
59.166.0.8,47473,149.171.126.4,111,udp,CON,0.005299,568,304,31,29,0,0,NA,643140.1875,344215.875,4,4,0,0,0,0,142,76,0,0,2.00677,1.813257,1424228839,1424228839,1.426,1.288667,0,0,0,0,0,NA,NA,NA,10,6,4,6,1,1,3,,0
59.166.0.1,32240,149.171.126.4,30978,tcp,FIN,0.168959,4480,2664,31,29,7,7,NA,201516.3438,120407.9063,20,22,255,255,3898112149,1755910764,224,121,0,0,801.684044,22.55301,1421941491,1421941491,8.87579,8.022286,6.34e-4,4.85e-4,1.49e-4,0,0,0,0,0,7,15,6,3,1,1,3,,0
59.166.0.3,54866,149.171.126.9,53,udp,CON,0.001064,146,178,31,29,0,0,dns,548872.1875,669172.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421961468,1421961468,0.011,0.008,0,0,0,0,0,0,0,0,3,2,3,2,1,1,2,,0
59.166.0.8,19915,149.171.126.3,53,udp,CON,0.001047,146,178,31,29,0,0,dns,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424220035,1424220035,0.008,0.007,0,0,0,0,0,NA,NA,NA,1,4,1,1,1,1,1,,0
59.166.0.2,15006,149.171.126.1,80,tcp,FIN,1.004594,1580,10168,31,29,3,5,http,11538.99023,76480.64844,12,18,255,255,2208838703,2209922764,132,565,1,0,9524.520867,7674.252091,1421940729,1421940730,91.294545,59.059352,7.33e-4,5.8e-4,1.53e-4,0,0,1,0,0,2,3,9,6,1,1,2,,0
59.166.0.7,41637,149.171.126.7,5190,tcp,FIN,0.883958,2918,17186,31,29,8,11,NA,25756.88086,150966.4531,40,34,255,255,4126611429,4126929231,73,505,0,0,2413.18439,2620.848876,1424257100,1424257101,22.665589,26.764545,7.31e-4,6.02e-4,1.29e-4,0,0,NA,NA,NA,5,4,1,1,1,1,1,,0
59.166.0.5,9471,149.171.126.8,45374,tcp,FIN,0.108935,2542,23516,31,29,7,14,NA,182053.5156,1685922.875,40,42,255,255,2257788680,2342091476,64,560,0,0,147.168007,144.712211,1424251159,1424251159,2.784897,2.644293,6.38e-4,5.16e-4,1.22e-4,0,0,NA,NA,NA,2,3,1,2,1,1,1,,0
59.166.0.0,12721,149.171.126.1,53,udp,CON,9.89e-4,132,164,31,29,0,0,dns,533872.625,663296.3125,2,2,0,0,0,0,66,82,0,0,0,0,1424242234,1424242234,0.009,0.004,0,0,0,0,0,NA,NA,NA,7,4,2,2,2,1,5,,0
59.166.0.7,18107,149.171.126.8,53,udp,CON,0.001187,130,162,31,29,0,0,dns,438079.2188,545914.0625,2,2,0,0,0,0,65,81,0,0,0,0,1421947870,1421947870,0.008,0.004,0,0,0,0,0,0,0,0,4,2,5,7,1,1,3,,0
59.166.0.4,11751,149.171.126.6,15554,tcp,FIN,0.004389,8928,320,31,29,4,1,ftp-data,15112326,486671.2188,14,6,255,255,2123802815,4279915165,638,53,0,0,17.723064,1.205521,1421949387,1421949387,0.337615,0.7554,6.2e-4,4.78e-4,1.42e-4,0,0,0,0,0,3,3,6,10,1,1,5,,0
59.166.0.1,2504,149.171.126.3,53,udp,CON,0.001048,130,162,31,29,0,0,dns,496183.2188,618320.625,2,2,0,0,0,0,65,81,0,0,0,0,1424222541,1424222541,0.009,0.007,0,0,0,0,0,NA,NA,NA,5,2,3,9,4,1,1,,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,8e-6,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424246482,1424246482,0.008,0,0,0,0,0,0,NA,NA,NA,20,20,16,16,16,16,20,,0
59.166.0.4,36608,149.171.126.4,34574,tcp,FIN,0.020034,2750,23900,31,29,7,15,NA,1073375.25,9316562,44,42,255,255,1626979487,3816450437,63,569,0,0,29.039081,0.788238,1424232464,1424232464,0.468595,0.475293,6.84e-4,5.46e-4,1.38e-4,0,0,NA,NA,NA,2,3,9,3,1,1,2,,0
59.166.0.8,56834,149.171.126.3,27087,tcp,FIN,0.181341,2854,29104,31,29,7,17,NA,123171.2578,1257211.5,46,48,255,255,3147426753,1172348987,62,606,0,0,228.600074,220.360156,1421970889,1421970889,4.113546,3.846383,7.08e-4,5.56e-4,1.52e-4,0,0,0,0,0,4,7,7,3,1,1,1,,0
59.166.0.3,50161,149.171.126.4,53,udp,CON,0.00102,146,178,31,29,0,0,dns,572549.0625,698039.25,2,2,0,0,0,0,73,89,0,0,0,0,1424249061,1424249061,0.011,0.007,0,0,0,0,0,NA,NA,NA,4,4,4,1,1,1,3,,0
59.166.0.4,1945,149.171.126.3,22,tcp,FIN,0.408832,5928,8010,31,29,14,17,ssh,114139.7891,154038.8125,62,58,255,255,1791574588,1791892022,96,138,0,0,469.462266,492.478367,1421949995,1421949995,6.702164,7.159509,7.4e-4,6.04e-4,1.36e-4,0,0,0,0,0,3,1,3,1,1,1,1,,0
59.166.0.3,60541,149.171.126.9,45633,tcp,FIN,0.046325,320,1932,31,29,1,2,ftp-data,46109.01563,292023.75,6,8,255,255,4027538255,4046695973,53,242,0,0,642.207743,15.734874,1424252200,1424252200,9.1986,6.552857,5.7e-4,4.52e-4,1.18e-4,0,0,NA,NA,NA,3,3,8,4,1,1,4,,0
59.166.0.0,56890,149.171.126.8,80,tcp,FIN,1.0059,1580,10168,31,29,3,5,http,11524.00781,76381.35156,12,18,255,255,807005105,2953356869,132,565,1,3924,9530.19281,7674.968988,1421959389,1421959390,91.413999,59.136885,7.06e-4,5.68e-4,1.38e-4,0,0,1,0,0,4,2,3,1,1,1,1,,0
59.166.0.9,40403,149.171.126.6,53,udp,CON,0.001231,146,178,31,29,0,0,dns,474411.0625,578391.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421945624,1421945624,0.011,0.009,0,0,0,0,0,0,0,0,1,2,6,16,3,3,3,,0
175.45.176.3,28311,149.171.126.15,520,udp,INT,3.6e-5,104,0,254,0,0,0,NA,11555555,0,2,0,0,0,0,0,52,0,0,0,0,0,1421931810,1421931810,0.036,0,0,0,0,0,2,0,0,0,12,6,2,3,2,1,2, Fuzzers,1
59.166.0.0,5683,149.171.126.2,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421972303,1421972303,0.011,0.008,0,0,0,0,0,0,0,0,4,1,1,5,1,1,1,,0
10.40.182.1,0,224.0.0.5,0,ospf,REQ,50.004341,384,0,1,0,0,0,NA,51.195557,0,6,0,0,0,0,0,64,0,0,0,0,0,1424231992,1424232042,10000.875,0,0,0,0,0,0,NA,NA,NA,1,2,2,1,1,2,1,,0
59.166.0.6,25594,149.171.126.8,143,tcp,FIN,3.069815,7816,15188,31,29,30,32,NA,20201.86914,39267.51563,122,126,255,255,1616043438,3836171918,64,121,0,0,1646.073916,1629.677933,1424253599,1424253602,25.367644,24.748749,0.001111,9.66e-4,1.45e-4,0,0,NA,NA,NA,1,3,2,1,1,1,1,,0
